"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag097",180773,1,"Transmission","Mk10",26,1565625600,1565640000,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",23,1565640000,1565654400,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",18,1565654400,1565668800,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",19,1565668800,1565683200,NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",19,1565683200,1565697600,NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",18,1565697600,1565712000,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",16,1565712000,1565726400,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",17,1565726400,1565740800,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",17,1565740800,1565755200,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",20,1565755200,1565769600,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",13,1565769600,1565784000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",10,1565784000,1565798400,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",14,1565798400,1565812800,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",7,1565812800,1565827200,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",14,1565827200,1565841600,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag097",180773,1,"Transmission","Mk10",8,1565841600,1565856000,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
