"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",38,1627401600,1627416000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",35,1627416000,1627430400,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",21,1627430400,1627444800,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",20,1627444800,1627459200,NA,NA,NA,0,0,1744,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",30,1627459200,1627473600,NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",21,1627473600,1627488000,NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",19,1627488000,1627502400,NA,NA,NA,0,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",20,1627502400,1627516800,NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",23,1627516800,1627531200,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",23,1627531200,1627545600,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",18,1627545600,1627560000,NA,NA,NA,0,0,1904,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",14,1627560000,1627574400,NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",19,1627574400,1627588800,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",10,1627588800,1627603200,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag124_DUML",201593,1,"Transmission","Mk10",15,1627603200,1627617600,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
