"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",38,1596888000,1596902400,NA,NA,NA,271,3.5,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",34,1596902400,1596916800,NA,NA,NA,0,0,1840,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",34,1596916800,1596931200,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",30,1596931200,1596945600,NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",27,1596945600,1596960000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",25,1596960000,1596974400,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",19,1596974400,1596988800,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",33,1596988800,1597003200,NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",30,1597003200,1597017600,NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",33,1597017600,1597032000,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",28,1597032000,1597046400,NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",23,1597046400,1597060800,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",21,1597060800,1597075200,NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",29,1597075200,1597089600,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",22,1597089600,1597104000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",22,1597104000,1597118400,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",15,1597118400,1597132800,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",18,1597132800,1597147200,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",20,1597147200,1597161600,NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",19,1597161600,1597176000,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",17,1597176000,1597190400,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",25,1597190400,1597204800,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",16,1597204800,1597219200,NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",17,1597219200,1597233600,NA,NA,NA,0,0,488,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",16,1597233600,1597248000,NA,NA,NA,0,0,384,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",21,1597248000,1597262400,NA,NA,NA,0,0,408,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",20,1597262400,1597276800,NA,NA,NA,0,0,432,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",24,1597276800,1597291200,NA,NA,NA,0,0,688,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",21,1597291200,1597305600,NA,NA,NA,0,0,592,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10",16,1597305600,1597320000,NA,NA,NA,0,0,304,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
