"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",42,1631448000,1631462400,NA,NA,NA,383,3.5,456,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",34,1631462400,1631476800,NA,NA,NA,0,0,1872,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",35,1631476800,1631491200,NA,NA,NA,0,0,2224,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",32,1631491200,1631505600,NA,NA,NA,0,0,1936,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",34,1631505600,1631520000,NA,NA,NA,0,0,1968,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",35,1631520000,1631534400,NA,NA,NA,0,0,1904,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",31,1631534400,1631548800,NA,NA,NA,0,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",32,1631548800,1631563200,NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",26,1631563200,1631577600,NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag125_DUML",201595,1,"Transmission","Mk10",26,1631577600,1631592000,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
