"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:20:00",NA,NA,NA,244,25,NA,NA,NA,NA,1559485200,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:25:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1559485500,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:30:00",NA,NA,NA,200,25,NA,NA,NA,NA,1559485800,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:35:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1559486100,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:40:00",NA,NA,NA,399,49.5,NA,NA,NA,NA,1559486400,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:45:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1559486700,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:50:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559487000,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","14:55:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559487300,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:00:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559487600,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:05:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559487900,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:10:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559488200,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:15:00",NA,NA,NA,887,99,NA,NA,NA,NA,1559488500,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:20:00",NA,NA,NA,576,51.5,NA,NA,NA,NA,1559488800,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:25:00",NA,NA,NA,399,49.5,NA,NA,NA,NA,1559489100,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:30:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1559489400,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:35:00",NA,NA,NA,33,12,NA,NA,NA,NA,1559489700,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:40:00",NA,NA,NA,399,49.5,NA,NA,NA,NA,1559490000,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:45:00",NA,NA,NA,399,49.5,NA,NA,NA,NA,1559490300,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:50:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1559490600,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","15:55:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1559490900,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:00:00",NA,NA,NA,244,25,NA,NA,NA,NA,1559491200,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:05:00",NA,NA,NA,399,49.5,NA,NA,NA,NA,1559491500,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:10:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1559491800,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:15:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1559492100,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:20:00",NA,NA,NA,55,12.5,NA,NA,NA,NA,1559492400,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:25:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1559492700,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:30:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1559493000,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:35:00",NA,NA,NA,111,24,NA,NA,NA,NA,1559493300,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:40:00",NA,NA,NA,710,97,NA,NA,NA,NA,1559493600,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:45:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559493900,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:50:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559494200,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","16:55:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559494500,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","17:00:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559494800,"portal"
"ZcTag087_DUML",180757,1,"Transmission","Mk10","02-Jun-2019","17:05:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1559495100,"portal"
