"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:15:00",NA,NA,NA,618,54.5,NA,NA,NA,NA,1533500100,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:20:00",NA,NA,NA,951,105.5,NA,NA,NA,NA,1533500400,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:25:00",NA,NA,NA,1141,107.5,NA,NA,NA,NA,1533500700,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:30:00",NA,NA,NA,1141,107.5,NA,NA,NA,NA,1533501000,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:35:00",NA,NA,NA,1141,107.5,NA,NA,NA,NA,1533501300,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:40:00",NA,NA,NA,1141,107.5,NA,NA,NA,NA,1533501600,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:45:00",NA,NA,NA,1331,109.5,NA,NA,NA,NA,1533501900,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:50:00",NA,NA,NA,951,105.5,NA,NA,NA,NA,1533502200,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","20:55:00",NA,NA,NA,951,105.5,NA,NA,NA,NA,1533502500,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:00:00",NA,NA,NA,761,103.5,NA,NA,NA,NA,1533502800,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:05:00",NA,NA,NA,618,54.5,NA,NA,NA,NA,1533503100,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:10:00",NA,NA,NA,428,52.5,NA,NA,NA,NA,1533503400,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:15:00",NA,NA,NA,333,51.5,NA,NA,NA,NA,1533503700,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:20:00",NA,NA,NA,214,26.5,NA,NA,NA,NA,1533504000,"portal"
"ZcTag073_DUML",175466,1,"Transmission","Mk10","05-Aug-2018","21:25:00",NA,NA,NA,119,25.5,NA,NA,NA,NA,1533504300,"portal"
