"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","15:35:00",NA,NA,NA,826,52,NA,NA,NA,NA,1596900900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","15:40:00",NA,NA,NA,1124,97.5,NA,NA,NA,NA,1596901200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","15:45:00",NA,NA,NA,1295,99,NA,NA,NA,NA,1596901500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","15:50:00",NA,NA,NA,1467,102,NA,NA,NA,NA,1596901800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","15:55:00",NA,NA,NA,1295,99,NA,NA,NA,NA,1596902100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:00:00",NA,NA,NA,982,131,NA,NA,NA,NA,1596902400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:05:00",NA,NA,NA,982,131,NA,NA,NA,NA,1596902700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:10:00",NA,NA,NA,675,67,NA,NA,NA,NA,1596903000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:15:00",NA,NA,NA,552,66.5,NA,NA,NA,NA,1596903300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:20:00",NA,NA,NA,337,33.5,NA,NA,NA,NA,1596903600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:25:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596903900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:30:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596904200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:35:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596904500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:40:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596904800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:45:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596905100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:50:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596905400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","16:55:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596905700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:00:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596906000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:05:00",NA,NA,NA,153,32.5,NA,NA,NA,NA,1596906300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:10:00",NA,NA,NA,675,67,NA,NA,NA,NA,1596906600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:15:00",NA,NA,NA,982,131,NA,NA,NA,NA,1596906900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:20:00",NA,NA,NA,1472,135,NA,NA,NA,NA,1596907200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:25:00",NA,NA,NA,1718,138.5,NA,NA,NA,NA,1596907500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:30:00",NA,NA,NA,1718,138.5,NA,NA,NA,NA,1596907800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:35:00",NA,NA,NA,1227,133,NA,NA,NA,NA,1596908100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:40:00",NA,NA,NA,982,131,NA,NA,NA,NA,1596908400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:45:00",NA,NA,NA,797,68.5,NA,NA,NA,NA,1596908700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:50:00",NA,NA,NA,552,66.5,NA,NA,NA,NA,1596909000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","17:55:00",NA,NA,NA,429,65.5,NA,NA,NA,NA,1596909300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:00:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596909600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:05:00",NA,NA,NA,153,32.5,NA,NA,NA,NA,1596909900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:10:00",NA,NA,NA,337,33.5,NA,NA,NA,NA,1596910200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:15:00",NA,NA,NA,337,33.5,NA,NA,NA,NA,1596910500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:20:00",NA,NA,NA,107,16.5,NA,NA,NA,NA,1596910800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:25:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596911100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:30:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596911400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:35:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596911700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:40:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596912000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:45:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596912300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:50:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596912600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","18:55:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596912900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:00:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596913200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:05:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596913500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:10:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596913800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:15:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596914100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:20:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596914400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:25:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596914700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:30:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596915000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:35:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596915300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:40:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596915600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:45:00",NA,NA,NA,15,15.5,NA,NA,NA,NA,1596915900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:50:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596916200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","19:55:00",NA,NA,NA,46,16,NA,NA,NA,NA,1596916500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:00:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596916800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:05:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596917100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:10:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596917400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:15:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596917700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596918000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:25:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596918300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:30:00",NA,NA,NA,55,12.5,NA,NA,NA,NA,1596918600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:35:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596918900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:40:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596919200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:45:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596919500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:50:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596919800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","20:55:00",NA,NA,NA,33,12,NA,NA,NA,NA,1596920100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:00:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596920400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:05:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1596920700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:10:00",NA,NA,NA,200,25,NA,NA,NA,NA,1596921000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:15:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1596921300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596921600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:25:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1596921900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:30:00",NA,NA,NA,710,97,NA,NA,NA,NA,1596922200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:35:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1596922500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:40:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1596922800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:45:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1596923100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:50:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1596923400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","21:55:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596923700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:00:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596924000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:05:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596924300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:10:00",NA,NA,NA,887,99,NA,NA,NA,NA,1596924600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:15:00",NA,NA,NA,710,97,NA,NA,NA,NA,1596924900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:20:00",NA,NA,NA,576,51.5,NA,NA,NA,NA,1596925200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:25:00",NA,NA,NA,488,50,NA,NA,NA,NA,1596925500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:30:00",NA,NA,NA,310,48.5,NA,NA,NA,NA,1596925800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:35:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596926100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:40:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1596926400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:45:00",NA,NA,NA,244,25,NA,NA,NA,NA,1596926700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:50:00",NA,NA,NA,244,25,NA,NA,NA,NA,1596927000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","22:55:00",NA,NA,NA,244,25,NA,NA,NA,NA,1596927300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:00:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596927600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:05:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1596927900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:10:00",NA,NA,NA,200,25,NA,NA,NA,NA,1596928200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:15:00",NA,NA,NA,155,24.5,NA,NA,NA,NA,1596928500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA,1596928800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:25:00",NA,NA,NA,244,25,NA,NA,NA,NA,1596929100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:30:00",NA,NA,NA,710,97,NA,NA,NA,NA,1596929400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:35:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596929700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:40:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA,1596930000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:45:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596930300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:50:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596930600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","08-Aug-2020","23:55:00",NA,NA,NA,1064,101,NA,NA,NA,NA,1596930900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:00:00",NA,NA,NA,1002,87,NA,NA,NA,NA,1596931200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:05:00",NA,NA,NA,858,84,NA,NA,NA,NA,1596931500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:10:00",NA,NA,NA,715,82,NA,NA,NA,NA,1596931800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:15:00",NA,NA,NA,858,84,NA,NA,NA,NA,1596932100,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:20:00",NA,NA,NA,715,82,NA,NA,NA,NA,1596932400,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:25:00",NA,NA,NA,572,80,NA,NA,NA,NA,1596932700,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:30:00",NA,NA,NA,464,42.5,NA,NA,NA,NA,1596933000,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:35:00",NA,NA,NA,250,39.5,NA,NA,NA,NA,1596933300,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:40:00",NA,NA,NA,9,9.5,NA,NA,NA,NA,1596933600,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:45:00",NA,NA,NA,125,20,NA,NA,NA,NA,1596933900,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:50:00",NA,NA,NA,45,10,NA,NA,NA,NA,1596934200,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","00:55:00",NA,NA,NA,89,19.5,NA,NA,NA,NA,1596934500,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","01:00:00",NA,NA,NA,45,10,NA,NA,NA,NA,1596934800,"portal"
"ZcTag106_DUML",201574,1,"Transmission","Mk10","09-Aug-2020","01:05:00",NA,NA,NA,89,19.5,NA,NA,NA,NA,1596935100,"portal"
