"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",16,1533571200,1533585600,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",10,1533585600,1533600000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1533600000,1533614400,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",11,1533614400,1533628800,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",10,1533628800,1533643200,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1533643200,1533657600,NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1533657600,1533672000,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1533672000,1533686400,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1533686400,1533700800,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",11,1533700800,1533715200,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",9,1533715200,1533729600,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",9,1533729600,1533744000,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",4,1533744000,1533758400,NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533758400,1533772800,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533772800,1533787200,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1533787200,1533801600,NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",12,1533801600,1533816000,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533816000,1533830400,NA,NA,NA,0,0,640,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1533830400,1533844800,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",9,1533844800,1533859200,NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",9,1533859200,1533873600,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533873600,1533888000,NA,NA,NA,0,0,456,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533888000,1533902400,NA,NA,NA,0,0,704,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1533902400,1533916800,NA,NA,NA,0,0,992,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1533916800,1533931200,NA,NA,NA,0,0,376,3.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1533931200,1533945600,NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1533945600,1533960000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1533960000,1533974400,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1533974400,1533988800,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1533988800,1534003200,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",4,1534003200,1534017600,NA,NA,NA,0,0,912,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",1,1534017600,1534032000,NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",4,1534032000,1534046400,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1534046400,1534060800,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1534060800,1534075200,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1534075200,1534089600,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",4,1534089600,1534104000,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1534104000,1534118400,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",4,1534118400,1534132800,NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1534132800,1534147200,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",2,1534147200,1534161600,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1534161600,1534176000,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1534176000,1534190400,NA,NA,NA,0,0,752,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1534190400,1534204800,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",5,1534204800,1534219200,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",3,1534219200,1534233600,NA,NA,NA,0,0,832,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",1,1534233600,1534248000,NA,NA,NA,0,0,800,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",8,1534248000,1534262400,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",6,1534262400,1534276800,NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag075_DUML",175459,1,"Transmission","Mk10",7,1534276800,1534291200,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
