"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","12:50:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558615800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","12:55:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558616100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:00:00",NA,NA,NA,170,26.5,NA,NA,NA,NA,1558616400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:05:00",NA,NA,NA,12,12.5,NA,NA,NA,NA,1558616700,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:10:00",NA,NA,NA,534,54.5,NA,NA,NA,NA,1558617000,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:15:00",NA,NA,NA,1165,109.5,NA,NA,NA,NA,1558617300,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:20:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558617600,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:25:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558617900,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:30:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558618200,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:35:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558618500,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:40:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558618800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:45:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558619100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:50:00",NA,NA,NA,1360,112.5,NA,NA,NA,NA,1558619400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","13:55:00",NA,NA,NA,971,107.5,NA,NA,NA,NA,1558619700,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:00:00",NA,NA,NA,534,54.5,NA,NA,NA,NA,1558620000,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:05:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558620300,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:10:00",NA,NA,NA,12,12.5,NA,NA,NA,NA,1558620600,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:15:00",NA,NA,NA,170,26.5,NA,NA,NA,NA,1558620900,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:20:00",NA,NA,NA,122,26,NA,NA,NA,NA,1558621200,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:25:00",NA,NA,NA,12,12.5,NA,NA,NA,NA,1558621500,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:30:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558621800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:35:00",NA,NA,NA,340,52.5,NA,NA,NA,NA,1558622100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:40:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558622400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:45:00",NA,NA,NA,122,26,NA,NA,NA,NA,1558622700,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:50:00",NA,NA,NA,12,12.5,NA,NA,NA,NA,1558623000,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","14:55:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558623300,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:00:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558623600,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:05:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558623900,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:10:00",NA,NA,NA,85,13.5,NA,NA,NA,NA,1558624200,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:15:00",NA,NA,NA,61,13,NA,NA,NA,NA,1558624500,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:20:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558624800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:25:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558625100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:30:00",NA,NA,NA,122,26,NA,NA,NA,NA,1558625400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:35:00",NA,NA,NA,12,12.5,NA,NA,NA,NA,1558625700,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:40:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558626000,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:45:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558626300,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:50:00",NA,NA,NA,219,27,NA,NA,NA,NA,1558626600,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","15:55:00",NA,NA,NA,267,27.5,NA,NA,NA,NA,1558626900,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:00:00",NA,NA,NA,238,30,NA,NA,NA,NA,1558627200,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:05:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1558627500,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:10:00",NA,NA,NA,132,28.5,NA,NA,NA,NA,1558627800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:15:00",NA,NA,NA,687,61,NA,NA,NA,NA,1558628100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:20:00",NA,NA,NA,1268,120.5,NA,NA,NA,NA,1558628400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:25:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558628700,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:30:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558629000,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:35:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558629300,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:40:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558629600,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:45:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558629900,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:50:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558630200,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","16:55:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1558630500,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","17:00:00",NA,NA,NA,1057,118,NA,NA,NA,NA,1558630800,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","17:05:00",NA,NA,NA,687,61,NA,NA,NA,NA,1558631100,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","17:10:00",NA,NA,NA,370,57.5,NA,NA,NA,NA,1558631400,"portal"
"ZcTag084_DUML",180753,1,"Transmission","Mk10","23-May-2019","17:15:00",NA,NA,NA,66,14.5,NA,NA,NA,NA,1558631700,"portal"
