"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",35,1564488000,1564502400,NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",30,1564502400,1564516800,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",33,1564516800,1564531200,NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",26,1564531200,1564545600,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",25,1564545600,1564560000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",30,1564560000,1564574400,NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",29,1564574400,1564588800,NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",16,1564588800,1564603200,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",26,1564603200,1564617600,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",23,1564617600,1564632000,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",21,1564632000,1564646400,NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",21,1564646400,1564660800,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",19,1564660800,1564675200,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",15,1564675200,1564689600,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",15,1564689600,1564704000,NA,NA,NA,0,0,1744,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",15,1564704000,1564718400,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",17,1564718400,1564732800,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",10,1564732800,1564747200,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",18,1564747200,1564761600,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",17,1564761600,1564776000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",13,1564776000,1564790400,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",20,1564790400,1564804800,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",19,1564804800,1564819200,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",18,1564819200,1564833600,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",11,1564833600,1564848000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag092_DUML",180761,1,"Transmission","Mk10",11,1564848000,1564862400,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
