"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:05:00",NA,NA,NA,144,23,NA,NA,NA,NA,1595005500,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:10:00",NA,NA,NA,288,45,NA,NA,NA,NA,1595005800,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:15:00",NA,NA,NA,288,45,NA,NA,NA,NA,1595006100,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:20:00",NA,NA,NA,185,23.5,NA,NA,NA,NA,1595006400,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:25:00",NA,NA,NA,10,10.5,NA,NA,NA,NA,1595006700,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:30:00",NA,NA,NA,288,45,NA,NA,NA,NA,1595007000,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:35:00",NA,NA,NA,72,12,NA,NA,NA,NA,1595007300,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:40:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595007600,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:45:00",NA,NA,NA,987,94.5,NA,NA,NA,NA,1595007900,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:50:00",NA,NA,NA,1152,97,NA,NA,NA,NA,1595008200,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","17:55:00",NA,NA,NA,1152,97,NA,NA,NA,NA,1595008500,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:00:00",NA,NA,NA,1152,97,NA,NA,NA,NA,1595008800,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:05:00",NA,NA,NA,1152,97,NA,NA,NA,NA,1595009100,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:10:00",NA,NA,NA,1152,97,NA,NA,NA,NA,1595009400,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:15:00",NA,NA,NA,987,94.5,NA,NA,NA,NA,1595009700,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:20:00",NA,NA,NA,658,90.5,NA,NA,NA,NA,1595010000,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:25:00",NA,NA,NA,535,48,NA,NA,NA,NA,1595010300,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:30:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595010600,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:35:00",NA,NA,NA,185,23.5,NA,NA,NA,NA,1595010900,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:40:00",NA,NA,NA,72,12,NA,NA,NA,NA,1595011200,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:45:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595011500,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:50:00",NA,NA,NA,535,48,NA,NA,NA,NA,1595011800,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","18:55:00",NA,NA,NA,535,48,NA,NA,NA,NA,1595012100,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:00:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595012400,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:05:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595012700,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:10:00",NA,NA,NA,144,23,NA,NA,NA,NA,1595013000,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:15:00",NA,NA,NA,72,12,NA,NA,NA,NA,1595013300,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:20:00",NA,NA,NA,288,45,NA,NA,NA,NA,1595013600,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:25:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595013900,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:30:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595014200,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:35:00",NA,NA,NA,226,23.5,NA,NA,NA,NA,1595014500,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:40:00",NA,NA,NA,10,10.5,NA,NA,NA,NA,1595014800,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:45:00",NA,NA,NA,185,23.5,NA,NA,NA,NA,1595015100,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:50:00",NA,NA,NA,288,45,NA,NA,NA,NA,1595015400,"portal"
"ZcTag099_DUML",173074,1,"Transmission","Mk10","17-Jul-2020","19:55:00",NA,NA,NA,370,46.5,NA,NA,NA,NA,1595015700,"portal"
