"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",22,1627401600,1627416000,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",25,1627416000,1627430400,NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",21,1627430400,1627444800,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",19,1627444800,1627459200,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",12,1627459200,1627473600,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",13,1627473600,1627488000,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",12,1627488000,1627502400,NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",10,1627502400,1627516800,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",8,1627516800,1627531200,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",14,1627531200,1627545600,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",17,1627545600,1627560000,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",16,1627560000,1627574400,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",14,1627574400,1627588800,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",11,1627588800,1627603200,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",6,1627603200,1627617600,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",3,1627617600,1627632000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag123_DUML",201590,1,"Transmission","Mk10",9,1627632000,1627646400,NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
