"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:20:00",NA,NA,NA,351,44,NA,NA,NA,NA,1564510800,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:25:00",NA,NA,NA,273,43,NA,NA,NA,NA,1564511100,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:30:00",NA,NA,NA,49,11,NA,NA,NA,NA,1564511400,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:35:00",NA,NA,NA,273,43,NA,NA,NA,NA,1564511700,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:40:00",NA,NA,NA,136,21.5,NA,NA,NA,NA,1564512000,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:45:00",NA,NA,NA,97,21.5,NA,NA,NA,NA,1564512300,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:50:00",NA,NA,NA,214,22.5,NA,NA,NA,NA,1564512600,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","18:55:00",NA,NA,NA,10,10,NA,NA,NA,NA,1564512900,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:00:00",NA,NA,NA,175,22.5,NA,NA,NA,NA,1564513200,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:05:00",NA,NA,NA,214,22.5,NA,NA,NA,NA,1564513500,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:10:00",NA,NA,NA,29,10.5,NA,NA,NA,NA,1564513800,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:15:00",NA,NA,NA,214,22.5,NA,NA,NA,NA,1564514100,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:20:00",NA,NA,NA,623,86.5,NA,NA,NA,NA,1564514400,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:25:00",NA,NA,NA,934,90.5,NA,NA,NA,NA,1564514700,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:30:00",NA,NA,NA,934,90.5,NA,NA,NA,NA,1564515000,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:35:00",NA,NA,NA,1091,93.5,NA,NA,NA,NA,1564515300,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:40:00",NA,NA,NA,1091,93.5,NA,NA,NA,NA,1564515600,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:45:00",NA,NA,NA,934,90.5,NA,NA,NA,NA,1564515900,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:50:00",NA,NA,NA,1091,93.5,NA,NA,NA,NA,1564516200,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","19:55:00",NA,NA,NA,934,90.5,NA,NA,NA,NA,1564516500,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:00:00",NA,NA,NA,737,86,NA,NA,NA,NA,1564516800,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:05:00",NA,NA,NA,590,84,NA,NA,NA,NA,1564517100,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:10:00",NA,NA,NA,332,43,NA,NA,NA,NA,1564517400,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:15:00",NA,NA,NA,9,9.5,NA,NA,NA,NA,1564517700,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:20:00",NA,NA,NA,258,41.5,NA,NA,NA,NA,1564518000,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:25:00",NA,NA,NA,405,43.5,NA,NA,NA,NA,1564518300,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:30:00",NA,NA,NA,405,43.5,NA,NA,NA,NA,1564518600,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:35:00",NA,NA,NA,9,9.5,NA,NA,NA,NA,1564518900,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:40:00",NA,NA,NA,92,20.5,NA,NA,NA,NA,1564519200,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:45:00",NA,NA,NA,258,41.5,NA,NA,NA,NA,1564519500,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:50:00",NA,NA,NA,166,22,NA,NA,NA,NA,1564519800,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","20:55:00",NA,NA,NA,9,9.5,NA,NA,NA,NA,1564520100,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","21:00:00",NA,NA,NA,166,22,NA,NA,NA,NA,1564520400,"portal"
"ZcTag094_DUML",180772,1,"Transmission","Mk10","30-Jul-2019","21:05:00",NA,NA,NA,332,43,NA,NA,NA,NA,1564520700,"portal"
