"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",49,1596974400,1596988800,NA,NA,NA,399,3.5,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",37,1596988800,1597003200,NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",32,1597003200,1597017600,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",19,1597017600,1597032000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",23,1597032000,1597046400,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",32,1597046400,1597060800,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",28,1597060800,1597075200,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",27,1597075200,1597089600,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",33,1597089600,1597104000,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",25,1597104000,1597118400,NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",25,1597118400,1597132800,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",26,1597132800,1597147200,NA,NA,NA,0,0,640,7.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",21,1597147200,1597161600,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",24,1597161600,1597176000,NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag108_DUML",201576,1,"Transmission","Mk10",17,1597176000,1597190400,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
