"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",25,1631635200,1631649600,NA,NA,NA,0,0,744,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",10,1631649600,1631664000,NA,NA,NA,0,0,632,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",13,1631664000,1631678400,NA,NA,NA,0,0,840,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",9,1631678400,1631692800,NA,NA,NA,0,0,856,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",10,1631692800,1631707200,NA,NA,NA,0,0,888,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",10,1631707200,1631721600,NA,NA,NA,0,0,808,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",11,1631721600,1631736000,NA,NA,NA,0,0,648,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",4,1631736000,1631750400,NA,NA,NA,0,0,680,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",8,1631750400,1631764800,NA,NA,NA,0,0,904,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",6,1631764800,1631779200,NA,NA,NA,0,0,936,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag126_DUML",220738,NA,"Transmission","Mk10",10,1631779200,1631793600,NA,NA,NA,0,0,968,7.75,NA,NA,NA,NA,NA,NA,NA,"portal"
