"DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum","original"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",37,1596801600,1596816000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",34,1596816000,1596830400,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",34,1596830400,1596844800,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",27,1596844800,1596859200,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",20,1596859200,1596873600,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",23,1596873600,1596888000,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",29,1596888000,1596902400,NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",21,1596902400,1596916800,NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",24,1596916800,1596931200,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",23,1596931200,1596945600,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",19,1596945600,1596960000,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",21,1596960000,1596974400,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",26,1596974400,1596988800,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",22,1596988800,1597003200,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",25,1597003200,1597017600,NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",18,1597017600,1597032000,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",15,1597032000,1597046400,NA,NA,NA,0,0,232,1.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",18,1597046400,1597060800,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",17,1597060800,1597075200,NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",15,1597075200,1597089600,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",15,1597089600,1597104000,NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",15,1597104000,1597118400,NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",14,1597118400,1597132800,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",16,1597132800,1597147200,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",12,1597147200,1597161600,NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",13,1597161600,1597176000,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",8,1597176000,1597190400,NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",20,1597190400,1597204800,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",16,1597204800,1597219200,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",17,1597219200,1597233600,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",17,1597233600,1597248000,NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",22,1597248000,1597262400,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",17,1597262400,1597276800,NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",10,1597276800,1597291200,NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",13,1597291200,1597305600,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",13,1597305600,1597320000,NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",18,1597320000,1597334400,NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",14,1597334400,1597348800,NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",14,1597348800,1597363200,NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",20,1597363200,1597377600,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",14,1597377600,1597392000,NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",8,1597392000,1597406400,NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
"ZcTag101_DUML",201578,1,"Transmission","Mk10",12,1597406400,1597420800,NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA,"portal"
